trajectory,Type,Size
"[(((0, 0), (5, 4), False, 'p', 0), 'down'), (((1, 0), (5, 4), False, 'p', 0), 'down'), (((2, 0), (5, 4), False, 'p', 0), 'right'), (((2, 1), (5, 4), False, 'p', 0), 'down'), (((3, 1), (5, 4), False, 'p', 0), 'right'), (((3, 2), (5, 4), False, 'r', 1), 'down'), (((4, 2), (5, 4), False, 'r', 2), 'right'), (((4, 3), (5, 4), False, 'r', 3), 'down'), (((5, 3), (5, 4), False, 'p', 3), 'right'), (((5, 4), (5, 4), False, 'p', 3), 'right'), (((5, 5), (5, 4), False, 'p', 3), 'left'), (((5, 4), (5, 4), False, 'p', 3), 'pick_up'), (((5, 4), (5, 4), True, 'p', 3), 'up'), (((4, 4), (4, 4), True, 'r', 4), 'up'), (((4, 5), (4, 5), True, 'p', 4), 'up'), (((3, 5), (3, 5), True, 'p', 4), 'right'), (((4, 5), (4, 5), True, 'p', 4), 'left'), (((4, 4), (4, 4), True, 'r', 5), 'up'), (((3, 4), (3, 4), True, 'r', 6), 'right'), (((3, 5), (3, 5), True, 'p', 6), 'right'), (((3, 6), (3, 6), True, 'p', 6), 'drop'), 'end']",severe,21
"[(((0, 0), (5, 4), False, 'p', 0), 'down'), (((0, 1), (5, 4), False, 'p', 0), 'down'), (((1, 1), (5, 4), False, 'p', 0), 'down'), (((2, 1), (5, 4), False, 'p', 0), 'down'), (((3, 1), (5, 4), False, 'p', 0), 'right'), (((3, 2), (5, 4), False, 'r', 1), 'down'), (((4, 2), (5, 4), False, 'r', 2), 'right'), (((4, 3), (5, 4), False, 'r', 3), 'down'), (((5, 3), (5, 4), False, 'p', 3), 'right'), (((5, 4), (5, 4), False, 'p', 3), 'pick_up'), (((5, 4), (5, 4), True, 'p', 3), 'up'), (((4, 4), (4, 4), True, 'r', 4), 'up'), (((3, 4), (3, 4), True, 'r', 5), 'right'), (((3, 5), (3, 5), True, 'p', 5), 'right'), (((3, 6), (3, 6), True, 'p', 5), 'drop'), 'end']",severe,15
"[(((0, 0), (5, 4), False, 'p', 0), 'down'), (((1, 0), (5, 4), False, 'p', 0), 'down'), (((2, 0), (5, 4), False, 'p', 0), 'right'), (((2, 1), (5, 4), False, 'p', 0), 'down'), (((3, 1), (5, 4), False, 'p', 0), 'right'), (((3, 2), (5, 4), False, 'r', 1), 'down'), (((3, 3), (5, 4), False, 'r', 2), 'down'), (((4, 3), (5, 4), False, 'r', 3), 'down'), (((5, 3), (5, 4), False, 'p', 3), 'right'), (((5, 4), (5, 4), False, 'p', 3), 'pick_up'), (((5, 4), (5, 4), True, 'p', 3), 'up'), (((4, 4), (4, 4), True, 'r', 4), 'up'), (((3, 4), (3, 4), True, 'r', 5), 'right'), (((3, 5), (3, 5), True, 'p', 5), 'right'), (((3, 6), (3, 6), True, 'p', 5), 'drop'), 'end']",severe,15
"[(((0, 0), (5, 4), False, 'p', 0), 'down'), (((1, 0), (5, 4), False, 'p', 0), 'down'), (((2, 0), (5, 4), False, 'p', 0), 'right'), (((2, 1), (5, 4), False, 'p', 0), 'down'), (((3, 1), (5, 4), False, 'p', 0), 'right'), (((3, 2), (5, 4), False, 'r', 1), 'down'), (((4, 2), (5, 4), False, 'r', 2), 'right'), (((4, 3), (5, 4), False, 'r', 3), 'down'), (((5, 3), (5, 4), False, 'p', 3), 'right'), (((6, 3), (5, 4), False, 'p', 3), 'up'), (((5, 3), (5, 4), False, 'p', 3), 'right'), (((6, 3), (5, 4), False, 'p', 3), 'up'), (((5, 3), (5, 4), False, 'p', 3), 'right'), (((5, 4), (5, 4), False, 'p', 3), 'pick_up'), (((5, 4), (5, 4), True, 'p', 3), 'up'), (((4, 4), (4, 4), True, 'r', 4), 'up'), (((3, 4), (3, 4), True, 'r', 5), 'right'), (((3, 5), (3, 5), True, 'p', 5), 'right'), (((3, 6), (3, 6), True, 'p', 5), 'drop'), 'end']",severe,19
"[(((0, 0), (5, 4), False, 'p', 0), 'down'), (((1, 0), (5, 4), False, 'p', 0), 'down'), (((2, 0), (5, 4), False, 'p', 0), 'right'), (((2, 1), (5, 4), False, 'p', 0), 'down'), (((3, 1), (5, 4), False, 'p', 0), 'right'), (((3, 2), (5, 4), False, 'r', 1), 'down'), (((4, 2), (5, 4), False, 'r', 2), 'left'), (((5, 2), (5, 4), False, 'p', 2), 'right'), (((6, 2), (5, 4), False, 'p', 2), 'right'), (((6, 3), (5, 4), False, 'p', 2), 'up'), (((5, 3), (5, 4), False, 'p', 2), 'right'), (((5, 4), (5, 4), False, 'p', 2), 'pick_up'), (((5, 4), (5, 4), True, 'p', 2), 'up'), (((4, 4), (4, 4), True, 'r', 3), 'up'), (((3, 4), (3, 4), True, 'r', 4), 'right'), (((3, 5), (3, 5), True, 'p', 4), 'right'), (((3, 6), (3, 6), True, 'p', 4), 'drop'), 'end']",severe,17
"[(((0, 0), (5, 4), False, 'p', 0), 'down'), (((1, 0), (5, 4), False, 'p', 0), 'down'), (((2, 0), (5, 4), False, 'p', 0), 'right'), (((3, 0), (5, 4), False, 'p', 0), 'right'), (((3, 1), (5, 4), False, 'p', 0), 'right'), (((3, 2), (5, 4), False, 'r', 1), 'down'), (((4, 2), (5, 4), False, 'r', 2), 'right'), (((5, 2), (5, 4), False, 'p', 2), 'right'), (((5, 3), (5, 4), False, 'p', 2), 'right'), (((5, 4), (5, 4), False, 'p', 2), 'pick_up'), (((5, 4), (5, 4), True, 'p', 2), 'up'), (((4, 4), (4, 4), True, 'r', 3), 'up'), (((3, 4), (3, 4), True, 'r', 4), 'right'), (((3, 5), (3, 5), True, 'p', 4), 'right'), (((3, 6), (3, 6), True, 'p', 4), 'drop'), 'end']",severe,15
"[(((0, 0), (5, 4), False, 'p', 0), 'down'), (((1, 0), (5, 4), False, 'p', 0), 'down'), (((2, 0), (5, 4), False, 'p', 0), 'right'), (((2, 1), (5, 4), False, 'p', 0), 'down'), (((2, 2), (5, 4), False, 'r', 1), 'up'), (((1, 2), (5, 4), False, 'p', 1), 'down'), (((2, 2), (5, 4), False, 'r', 2), 'down'), (((3, 2), (5, 4), False, 'r', 3), 'down'), (((4, 2), (5, 4), False, 'r', 4), 'right'), (((4, 3), (5, 4), False, 'r', 5), 'down'), (((5, 3), (5, 4), False, 'p', 5), 'right'), (((5, 4), (5, 4), False, 'p', 5), 'pick_up'), (((5, 4), (5, 4), True, 'p', 5), 'up'), (((4, 4), (4, 4), True, 'r', 6), 'up'), (((3, 4), (3, 4), True, 'r', 7), 'right'), (((3, 5), (3, 5), True, 'p', 7), 'left'), (((3, 4), (3, 4), True, 'r', 8), 'right'), (((3, 5), (3, 5), True, 'p', 8), 'right'), (((4, 5), (4, 5), True, 'p', 8), 'down'), (((5, 5), (5, 5), True, 'p', 8), 'up'), (((4, 5), (4, 5), True, 'p', 8), 'up'), (((3, 5), (3, 5), True, 'p', 8), 'right'), (((3, 6), (3, 6), True, 'p', 8), 'drop'), 'end']",severe,23
"[(((0, 0), (5, 4), False, 'p', 0), 'down'), (((1, 0), (5, 4), False, 'p', 0), 'up'), (((0, 0), (5, 4), False, 'p', 0), 'right'), (((0, 1), (5, 4), False, 'p', 0), 'down'), (((1, 1), (5, 4), False, 'p', 0), 'down'), (((2, 1), (5, 4), False, 'p', 0), 'down'), (((3, 1), (5, 4), False, 'p', 0), 'right'), (((3, 2), (5, 4), False, 'r', 1), 'down'), (((4, 2), (5, 4), False, 'r', 2), 'right'), (((4, 3), (5, 4), False, 'r', 3), 'down'), (((5, 3), (5, 4), False, 'p', 3), 'right'), (((5, 4), (5, 4), False, 'p', 3), 'pick_up'), (((5, 4), (5, 4), True, 'p', 3), 'up'), (((5, 5), (5, 5), True, 'p', 3), 'up'), (((4, 5), (4, 5), True, 'p', 3), 'up'), (((3, 5), (3, 5), True, 'p', 3), 'right'), (((3, 6), (3, 6), True, 'p', 3), 'drop'), 'end']",severe,17
"[(((0, 0), (5, 4), False, 'p', 0), 'down'), (((1, 0), (5, 4), False, 'p', 0), 'down'), (((2, 0), (5, 4), False, 'p', 0), 'right'), (((2, 1), (5, 4), False, 'p', 0), 'down'), (((3, 1), (5, 4), False, 'p', 0), 'right'), (((3, 2), (5, 4), False, 'r', 1), 'down'), (((3, 3), (5, 4), False, 'r', 2), 'down'), (((4, 3), (5, 4), False, 'r', 3), 'down'), (((5, 3), (5, 4), False, 'p', 3), 'right'), (((5, 4), (5, 4), False, 'p', 3), 'pick_up'), (((5, 4), (5, 4), True, 'p', 3), 'up'), (((4, 4), (4, 4), True, 'r', 4), 'up'), (((3, 4), (3, 4), True, 'r', 5), 'right'), (((3, 5), (3, 5), True, 'p', 5), 'right'), (((4, 5), (4, 5), True, 'p', 5), 'up'), (((3, 5), (3, 5), True, 'p', 5), 'right'), (((3, 6), (3, 6), True, 'p', 5), 'drop'), 'end']",severe,17
"[(((0, 0), (5, 4), False, 'p', 0), 'down'), (((1, 0), (5, 4), False, 'p', 0), 'down'), (((2, 0), (5, 4), False, 'p', 0), 'right'), (((2, 1), (5, 4), False, 'p', 0), 'down'), (((3, 1), (5, 4), False, 'p', 0), 'right'), (((3, 2), (5, 4), False, 'r', 1), 'down'), (((4, 2), (5, 4), False, 'r', 2), 'down'), (((5, 2), (5, 4), False, 'p', 2), 'right'), (((5, 3), (5, 4), False, 'p', 2), 'right'), (((5, 4), (5, 4), False, 'p', 2), 'pick_up'), (((5, 4), (5, 4), True, 'p', 2), 'up'), (((5, 5), (5, 5), True, 'p', 2), 'up'), (((4, 5), (4, 5), True, 'p', 2), 'up'), (((3, 5), (3, 5), True, 'p', 2), 'right'), (((3, 6), (3, 6), True, 'p', 2), 'drop'), 'end']",mild,15
"[(((0, 0), (5, 4), False, 'p', 0), 'down'), (((1, 0), (5, 4), False, 'p', 0), 'left'), (((1, 0), (5, 4), False, 'p', 0), 'down'), (((1, 1), (5, 4), False, 'p', 0), 'down'), (((2, 1), (5, 4), False, 'p', 0), 'down'), (((3, 1), (5, 4), False, 'p', 0), 'right'), (((3, 2), (5, 4), False, 'r', 1), 'down'), (((3, 3), (5, 4), False, 'r', 2), 'down'), (((4, 3), (5, 4), False, 'r', 3), 'down'), (((5, 3), (5, 4), False, 'p', 3), 'right'), (((5, 4), (5, 4), False, 'p', 3), 'pick_up'), (((5, 4), (5, 4), True, 'p', 3), 'up'), (((4, 4), (4, 4), True, 'r', 4), 'up'), (((3, 4), (3, 4), True, 'r', 5), 'down'), (((4, 4), (4, 4), True, 'r', 6), 'left'), (((4, 3), (4, 3), True, 'r', 7), 'up'), (((3, 3), (3, 3), True, 'r', 8), 'right'), (((3, 4), (3, 4), True, 'r', 9), 'right'), (((3, 5), (3, 5), True, 'p', 9), 'right'), (((3, 6), (3, 6), True, 'p', 9), 'drop'), 'end']",severe,20
"[(((0, 0), (5, 4), False, 'p', 0), 'down'), (((1, 0), (5, 4), False, 'p', 0), 'down'), (((2, 0), (5, 4), False, 'p', 0), 'right'), (((2, 1), (5, 4), False, 'p', 0), 'down'), (((3, 1), (5, 4), False, 'p', 0), 'right'), (((3, 2), (5, 4), False, 'r', 1), 'down'), (((4, 2), (5, 4), False, 'r', 2), 'right'), (((4, 3), (5, 4), False, 'r', 3), 'down'), (((5, 3), (5, 4), False, 'p', 3), 'right'), (((5, 4), (5, 4), False, 'p', 3), 'pick_up'), (((5, 4), (5, 4), True, 'p', 3), 'up'), (((4, 4), (4, 4), True, 'r', 4), 'up'), (((3, 4), (3, 4), True, 'r', 5), 'right'), (((4, 4), (4, 4), True, 'r', 6), 'up'), (((3, 4), (3, 4), True, 'r', 7), 'right'), (((3, 5), (3, 5), True, 'p', 7), 'right'), (((3, 6), (3, 6), True, 'p', 7), 'up'), (((2, 6), (2, 6), True, 'p', 7), 'down'), (((3, 6), (3, 6), True, 'p', 7), 'drop'), 'end']",severe,19
"[(((0, 0), (5, 4), False, 'p', 0), 'down'), (((1, 0), (5, 4), False, 'p', 0), 'down'), (((2, 0), (5, 4), False, 'p', 0), 'right'), (((3, 0), (5, 4), False, 'p', 0), 'right'), (((3, 1), (5, 4), False, 'p', 0), 'right'), (((3, 2), (5, 4), False, 'r', 1), 'down'), (((4, 2), (5, 4), False, 'r', 2), 'right'), (((4, 3), (5, 4), False, 'r', 3), 'down'), (((5, 3), (5, 4), False, 'p', 3), 'right'), (((5, 4), (5, 4), False, 'p', 3), 'pick_up'), (((5, 4), (5, 4), True, 'p', 3), 'up'), (((4, 4), (4, 4), True, 'r', 4), 'down'), (((5, 4), (5, 4), True, 'p', 4), 'up'), (((4, 4), (4, 4), True, 'r', 5), 'up'), (((3, 4), (3, 4), True, 'r', 6), 'right'), (((3, 5), (3, 5), True, 'p', 6), 'right'), (((3, 6), (3, 6), True, 'p', 6), 'drop'), 'end']",severe,17
"[(((0, 0), (5, 4), False, 'p', 0), 'down'), (((1, 0), (5, 4), False, 'p', 0), 'down'), (((2, 0), (5, 4), False, 'p', 0), 'right'), (((2, 1), (5, 4), False, 'p', 0), 'down'), (((3, 1), (5, 4), False, 'p', 0), 'right'), (((3, 2), (5, 4), False, 'r', 1), 'down'), (((4, 2), (5, 4), False, 'r', 2), 'right'), (((4, 3), (5, 4), False, 'r', 3), 'down'), (((5, 3), (5, 4), False, 'p', 3), 'right'), (((5, 4), (5, 4), False, 'p', 3), 'pick_up'), (((5, 4), (5, 4), True, 'p', 3), 'up'), (((4, 4), (4, 4), True, 'r', 4), 'up'), (((3, 4), (3, 4), True, 'r', 5), 'right'), (((3, 5), (3, 5), True, 'p', 5), 'right'), (((3, 6), (3, 6), True, 'p', 5), 'drop'), 'end']",severe,15
"[(((0, 0), (5, 4), False, 'p', 0), 'down'), (((1, 0), (5, 4), False, 'p', 0), 'down'), (((1, 1), (5, 4), False, 'p', 0), 'down'), (((2, 1), (5, 4), False, 'p', 0), 'down'), (((3, 1), (5, 4), False, 'p', 0), 'right'), (((4, 1), (5, 4), False, 'p', 0), 'right'), (((5, 1), (5, 4), False, 'p', 0), 'right'), (((5, 2), (5, 4), False, 'p', 0), 'right'), (((5, 3), (5, 4), False, 'p', 0), 'right'), (((5, 4), (5, 4), False, 'p', 0), 'pick_up'), (((5, 4), (5, 4), True, 'p', 0), 'up'), (((4, 4), (4, 4), True, 'r', 1), 'drop'), (((4, 4), (4, 4), False, 'r', 2), 'pick_up'), (((4, 4), (4, 4), True, 'r', 3), 'up'), (((3, 4), (3, 4), True, 'r', 4), 'right'), (((4, 4), (4, 4), True, 'r', 5), 'up'), (((3, 4), (3, 4), True, 'r', 6), 'right'), (((3, 5), (3, 5), True, 'p', 6), 'right'), (((3, 6), (3, 6), True, 'p', 6), 'drop'), 'end']",mild,19
"[(((0, 0), (5, 4), False, 'p', 0), 'down'), (((1, 0), (5, 4), False, 'p', 0), 'down'), (((2, 0), (5, 4), False, 'p', 0), 'right'), (((2, 1), (5, 4), False, 'p', 0), 'down'), (((3, 1), (5, 4), False, 'p', 0), 'right'), (((3, 2), (5, 4), False, 'r', 1), 'down'), (((4, 2), (5, 4), False, 'r', 2), 'right'), (((4, 3), (5, 4), False, 'r', 3), 'up'), (((3, 3), (5, 4), False, 'r', 4), 'down'), (((4, 3), (5, 4), False, 'r', 5), 'right'), (((4, 4), (5, 4), False, 'r', 6), 'down'), (((5, 4), (5, 4), False, 'p', 6), 'pick_up'), (((5, 4), (5, 4), True, 'p', 6), 'up'), (((4, 4), (4, 4), True, 'r', 7), 'up'), (((3, 4), (3, 4), True, 'r', 8), 'right'), (((3, 5), (3, 5), True, 'p', 8), 'right'), (((4, 5), (4, 5), True, 'p', 8), 'up'), (((3, 5), (3, 5), True, 'p', 8), 'left'), (((3, 4), (3, 4), True, 'r', 9), 'right'), (((3, 5), (3, 5), True, 'p', 9), 'right'), (((3, 6), (3, 6), True, 'p', 9), 'drop'), 'end']",severe,21
"[(((0, 0), (5, 4), False, 'p', 0), 'down'), (((1, 0), (5, 4), False, 'p', 0), 'down'), (((2, 0), (5, 4), False, 'p', 0), 'right'), (((2, 1), (5, 4), False, 'p', 0), 'down'), (((3, 1), (5, 4), False, 'p', 0), 'right'), (((3, 2), (5, 4), False, 'r', 1), 'down'), (((4, 2), (5, 4), False, 'r', 2), 'right'), (((4, 3), (5, 4), False, 'r', 3), 'down'), (((5, 3), (5, 4), False, 'p', 3), 'right'), (((5, 4), (5, 4), False, 'p', 3), 'pick_up'), (((5, 4), (5, 4), True, 'p', 3), 'up'), (((4, 4), (4, 4), True, 'r', 4), 'up'), (((3, 4), (3, 4), True, 'r', 5), 'right'), (((3, 5), (3, 5), True, 'p', 5), 'right'), (((3, 6), (3, 6), True, 'p', 5), 'drop'), 'end']",severe,15
"[(((0, 0), (5, 4), False, 'p', 0), 'down'), (((1, 0), (5, 4), False, 'p', 0), 'down'), (((2, 0), (5, 4), False, 'p', 0), 'right'), (((2, 1), (5, 4), False, 'p', 0), 'down'), (((3, 1), (5, 4), False, 'p', 0), 'right'), (((3, 2), (5, 4), False, 'r', 1), 'down'), (((4, 2), (5, 4), False, 'r', 2), 'right'), (((4, 3), (5, 4), False, 'r', 3), 'down'), (((5, 3), (5, 4), False, 'p', 3), 'right'), (((5, 4), (5, 4), False, 'p', 3), 'pick_up'), (((5, 4), (5, 4), True, 'p', 3), 'up'), (((4, 4), (4, 4), True, 'r', 4), 'up'), (((3, 4), (3, 4), True, 'r', 5), 'right'), (((3, 5), (3, 5), True, 'p', 5), 'right'), (((3, 6), (3, 6), True, 'p', 5), 'drop'), 'end']",severe,15
"[(((0, 0), (5, 4), False, 'p', 0), 'down'), (((1, 0), (5, 4), False, 'p', 0), 'down'), (((2, 0), (5, 4), False, 'p', 0), 'right'), (((3, 0), (5, 4), False, 'p', 0), 'up'), (((2, 0), (5, 4), False, 'p', 0), 'right'), (((2, 1), (5, 4), False, 'p', 0), 'down'), (((3, 1), (5, 4), False, 'p', 0), 'right'), (((3, 2), (5, 4), False, 'r', 1), 'down'), (((4, 2), (5, 4), False, 'r', 2), 'right'), (((4, 3), (5, 4), False, 'r', 3), 'up'), (((4, 4), (5, 4), False, 'r', 4), 'down'), (((5, 4), (5, 4), False, 'p', 4), 'pick_up'), (((5, 4), (5, 4), True, 'p', 4), 'up'), (((4, 4), (4, 4), True, 'r', 5), 'up'), (((4, 5), (4, 5), True, 'p', 5), 'up'), (((3, 5), (3, 5), True, 'p', 5), 'up'), (((2, 5), (2, 5), True, 'p', 5), 'down'), (((3, 5), (3, 5), True, 'p', 5), 'right'), (((3, 6), (3, 6), True, 'p', 5), 'drop'), 'end']",severe,19
"[(((0, 0), (5, 4), False, 'p', 0), 'down'), (((1, 0), (5, 4), False, 'p', 0), 'down'), (((2, 0), (5, 4), False, 'p', 0), 'right'), (((3, 0), (5, 4), False, 'p', 0), 'right'), (((3, 1), (5, 4), False, 'p', 0), 'right'), (((3, 2), (5, 4), False, 'r', 1), 'down'), (((4, 2), (5, 4), False, 'r', 2), 'right'), (((4, 3), (5, 4), False, 'r', 3), 'down'), (((5, 3), (5, 4), False, 'p', 3), 'right'), (((5, 4), (5, 4), False, 'p', 3), 'pick_up'), (((5, 4), (5, 4), True, 'p', 3), 'up'), (((4, 4), (4, 4), True, 'r', 4), 'up'), (((3, 4), (3, 4), True, 'r', 5), 'right'), (((3, 5), (3, 5), True, 'p', 5), 'right'), (((3, 6), (3, 6), True, 'p', 5), 'drop'), 'end']",severe,15
"[(((0, 0), (5, 4), False, 'p', 0), 'down'), (((1, 0), (5, 4), False, 'p', 0), 'down'), (((1, 1), (5, 4), False, 'p', 0), 'down'), (((1, 2), (5, 4), False, 'p', 0), 'down'), (((2, 2), (5, 4), False, 'r', 1), 'down'), (((3, 2), (5, 4), False, 'r', 2), 'down'), (((4, 2), (5, 4), False, 'r', 3), 'right'), (((4, 3), (5, 4), False, 'r', 4), 'down'), (((5, 3), (5, 4), False, 'p', 4), 'right'), (((5, 4), (5, 4), False, 'p', 4), 'pick_up'), (((5, 4), (5, 4), True, 'p', 4), 'up'), (((4, 4), (4, 4), True, 'r', 5), 'up'), (((3, 4), (3, 4), True, 'r', 6), 'right'), (((3, 5), (3, 5), True, 'p', 6), 'right'), (((3, 6), (3, 6), True, 'p', 6), 'drop'), 'end']",severe,15
"[(((0, 0), (5, 4), False, 'p', 0), 'down'), (((1, 0), (5, 4), False, 'p', 0), 'down'), (((2, 0), (5, 4), False, 'p', 0), 'right'), (((2, 1), (5, 4), False, 'p', 0), 'down'), (((3, 1), (5, 4), False, 'p', 0), 'right'), (((4, 1), (5, 4), False, 'p', 0), 'right'), (((4, 2), (5, 4), False, 'r', 1), 'right'), (((4, 3), (5, 4), False, 'r', 2), 'down'), (((5, 3), (5, 4), False, 'p', 2), 'right'), (((5, 4), (5, 4), False, 'p', 2), 'pick_up'), (((5, 4), (5, 4), True, 'p', 2), 'up'), (((4, 4), (4, 4), True, 'r', 3), 'up'), (((3, 4), (3, 4), True, 'r', 4), 'right'), (((3, 5), (3, 5), True, 'p', 4), 'right'), (((3, 6), (3, 6), True, 'p', 4), 'drop'), 'end']",severe,15
"[(((0, 0), (5, 4), False, 'p', 0), 'down'), (((1, 0), (5, 4), False, 'p', 0), 'down'), (((2, 0), (5, 4), False, 'p', 0), 'right'), (((3, 0), (5, 4), False, 'p', 0), 'right'), (((3, 1), (5, 4), False, 'p', 0), 'right'), (((4, 1), (5, 4), False, 'p', 0), 'right'), (((4, 2), (5, 4), False, 'r', 1), 'right'), (((4, 3), (5, 4), False, 'r', 2), 'down'), (((5, 3), (5, 4), False, 'p', 2), 'right'), (((5, 4), (5, 4), False, 'p', 2), 'pick_up'), (((5, 4), (5, 4), True, 'p', 2), 'up'), (((4, 4), (4, 4), True, 'r', 3), 'up'), (((4, 5), (4, 5), True, 'p', 3), 'up'), (((3, 5), (3, 5), True, 'p', 3), 'right'), (((3, 6), (3, 6), True, 'p', 3), 'drop'), 'end']",severe,15
"[(((0, 0), (5, 4), False, 'p', 0), 'down'), (((1, 0), (5, 4), False, 'p', 0), 'down'), (((2, 0), (5, 4), False, 'p', 0), 'right'), (((2, 1), (5, 4), False, 'p', 0), 'down'), (((3, 1), (5, 4), False, 'p', 0), 'right'), (((4, 1), (5, 4), False, 'p', 0), 'right'), (((5, 1), (5, 4), False, 'p', 0), 'right'), (((5, 2), (5, 4), False, 'p', 0), 'right'), (((5, 3), (5, 4), False, 'p', 0), 'right'), (((5, 4), (5, 4), False, 'p', 0), 'pick_up'), (((5, 4), (5, 4), True, 'p', 0), 'up'), (((4, 4), (4, 4), True, 'r', 1), 'up'), (((4, 5), (4, 5), True, 'p', 1), 'up'), (((3, 5), (3, 5), True, 'p', 1), 'right'), (((3, 6), (3, 6), True, 'p', 1), 'drop'), 'end']",mild,15
"[(((0, 0), (5, 4), False, 'p', 0), 'down'), (((1, 0), (5, 4), False, 'p', 0), 'down'), (((2, 0), (5, 4), False, 'p', 0), 'right'), (((2, 1), (5, 4), False, 'p', 0), 'down'), (((2, 2), (5, 4), False, 'r', 1), 'down'), (((2, 3), (5, 4), False, 'r', 2), 'left'), (((3, 3), (5, 4), False, 'r', 3), 'down'), (((4, 3), (5, 4), False, 'r', 4), 'down'), (((5, 3), (5, 4), False, 'p', 4), 'right'), (((5, 4), (5, 4), False, 'p', 4), 'left'), (((5, 3), (5, 4), False, 'p', 4), 'right'), (((5, 4), (5, 4), False, 'p', 4), 'pick_up'), (((5, 4), (5, 4), True, 'p', 4), 'up'), (((4, 4), (4, 4), True, 'r', 5), 'up'), (((3, 4), (3, 4), True, 'r', 6), 'right'), (((3, 5), (3, 5), True, 'p', 6), 'right'), (((3, 6), (3, 6), True, 'p', 6), 'drop'), 'end']",severe,17
"[(((0, 0), (5, 4), False, 'p', 0), 'left'), (((0, 0), (5, 4), False, 'p', 0), 'down'), (((1, 0), (5, 4), False, 'p', 0), 'down'), (((2, 0), (5, 4), False, 'p', 0), 'right'), (((2, 1), (5, 4), False, 'p', 0), 'down'), (((2, 2), (5, 4), False, 'r', 1), 'down'), (((3, 2), (5, 4), False, 'r', 2), 'down'), (((4, 2), (5, 4), False, 'r', 3), 'right'), (((4, 3), (5, 4), False, 'r', 4), 'down'), (((5, 3), (5, 4), False, 'p', 4), 'right'), (((6, 3), (5, 4), False, 'p', 4), 'up'), (((5, 3), (5, 4), False, 'p', 4), 'right'), (((5, 4), (5, 4), False, 'p', 4), 'pick_up'), (((5, 4), (5, 4), True, 'p', 4), 'up'), (((4, 4), (4, 4), True, 'r', 5), 'up'), (((3, 4), (3, 4), True, 'r', 6), 'right'), (((4, 4), (4, 4), True, 'r', 7), 'right'), (((4, 5), (4, 5), True, 'p', 7), 'up'), (((3, 5), (3, 5), True, 'p', 7), 'right'), (((3, 6), (3, 6), True, 'p', 7), 'right'), (((3, 6), (3, 6), True, 'p', 7), 'drop'), 'end']",severe,21
"[(((0, 0), (5, 4), False, 'p', 0), 'up'), (((0, 0), (5, 4), False, 'p', 0), 'down'), (((1, 0), (5, 4), False, 'p', 0), 'down'), (((2, 0), (5, 4), False, 'p', 0), 'right'), (((2, 1), (5, 4), False, 'p', 0), 'down'), (((3, 1), (5, 4), False, 'p', 0), 'right'), (((3, 2), (5, 4), False, 'r', 1), 'down'), (((4, 2), (5, 4), False, 'r', 2), 'right'), (((4, 3), (5, 4), False, 'r', 3), 'down'), (((5, 3), (5, 4), False, 'p', 3), 'right'), (((5, 4), (5, 4), False, 'p', 3), 'pick_up'), (((5, 4), (5, 4), True, 'p', 3), 'up'), (((4, 4), (4, 4), True, 'r', 4), 'up'), (((3, 4), (3, 4), True, 'r', 5), 'down'), (((4, 4), (4, 4), True, 'r', 6), 'up'), (((3, 4), (3, 4), True, 'r', 7), 'right'), (((3, 5), (3, 5), True, 'p', 7), 'right'), (((3, 6), (3, 6), True, 'p', 7), 'drop'), 'end']",severe,18
"[(((0, 0), (5, 4), False, 'p', 0), 'down'), (((1, 0), (5, 4), False, 'p', 0), 'down'), (((2, 0), (5, 4), False, 'p', 0), 'right'), (((2, 1), (5, 4), False, 'p', 0), 'down'), (((3, 1), (5, 4), False, 'p', 0), 'right'), (((3, 2), (5, 4), False, 'r', 1), 'down'), (((4, 2), (5, 4), False, 'r', 2), 'right'), (((4, 3), (5, 4), False, 'r', 3), 'down'), (((5, 3), (5, 4), False, 'p', 3), 'right'), (((5, 4), (5, 4), False, 'p', 3), 'pick_up'), (((5, 4), (5, 4), True, 'p', 3), 'up'), (((4, 4), (4, 4), True, 'r', 4), 'up'), (((3, 4), (3, 4), True, 'r', 5), 'right'), (((3, 5), (3, 5), True, 'p', 5), 'right'), (((4, 5), (4, 5), True, 'p', 5), 'left'), (((4, 4), (4, 4), True, 'r', 6), 'up'), (((4, 5), (4, 5), True, 'p', 6), 'up'), (((4, 6), (4, 6), True, 'p', 6), 'up'), (((3, 6), (3, 6), True, 'p', 6), 'drop'), 'end']",severe,19
"[(((0, 0), (5, 4), False, 'p', 0), 'down'), (((1, 0), (5, 4), False, 'p', 0), 'right'), (((1, 1), (5, 4), False, 'p', 0), 'down'), (((1, 2), (5, 4), False, 'p', 0), 'down'), (((2, 2), (5, 4), False, 'r', 1), 'down'), (((3, 2), (5, 4), False, 'r', 2), 'down'), (((4, 2), (5, 4), False, 'r', 3), 'right'), (((4, 3), (5, 4), False, 'r', 4), 'down'), (((5, 3), (5, 4), False, 'p', 4), 'right'), (((5, 4), (5, 4), False, 'p', 4), 'pick_up'), (((5, 4), (5, 4), True, 'p', 4), 'up'), (((4, 4), (4, 4), True, 'r', 5), 'up'), (((3, 4), (3, 4), True, 'r', 6), 'right'), (((3, 5), (3, 5), True, 'p', 6), 'right'), (((3, 6), (3, 6), True, 'p', 6), 'drop'), 'end']",severe,15
